file_name,try_fixed_smells
c19575e1806939c7cfcb1ebdbeac9f8cd14ab32a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c1966715742c30c07c0b93bb6a3fb0ec0e845f01.dockerfile,""
c199f33aea4ed5ad00b994d573dda17b6f9a8b63.dockerfile,""
c19cfaaac1f48d01f106f24c4a420085f852f4db.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c19d8f44fbac289f35c8a2c7091eb8f9755f7008.dockerfile,""
c1b2dc7a13aa4857942fa7e5fd3fa2691d298e23.dockerfile,""
c1b5f654ccac6e6ea9090333010ae02db2e8abe5.dockerfile,""
c1bb5f19e95091c1f26b066b0566eb81a9d692c0.dockerfile,""
c1de297b95b9ff2c3dcdea4b24d19d9f24839b7e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c1ffb66b2ae3d58ce91789e0b748b22aa268f477.dockerfile,"use-no-install-recommends"
c20eba67cfa856fc15e0f6a76adda11e86461625.dockerfile,""
c2142f8e5227fde74512c3459b18a6d058056615.dockerfile,""
c219ffc199b88ee2b5c3f6e9aebc2831c956ae20.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c222bfeaf1d0fd58086c03731ac44049e1211f1a.dockerfile,""
c22925ff0f06a416cf88b830671959139e765d58.dockerfile,"use-copy-instead-of-add,have-a-user"
c23c3986180d10762da1dc79ed3042e0e2f95d81.dockerfile,"use-no-install-recommends"
c23e67c9041f597cfddbe0e7192eb2b3958a66fe.dockerfile,"use-no-install-recommends"
c24edeec6aa90b4ff4fc894e69ddf3f1ef675113.dockerfile,"use-copy-instead-of-add"
c254713ecf98d921cf08d56f191fcf049b9bdb8f.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
c25deefc92d6de6799e5448d68884be418b3e776.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c26fa018f9d2c56b0e0cc8627ee6f0f26e9c4142.dockerfile,""
c27694befb1e8ee6ced09329bbb32e8faec21cc7.dockerfile,"use-no-install-recommends"
c281b5010fd414d85cb62fdce0b239b719366c47.dockerfile,"use-copy-instead-of-add"
c287b5e52b610bb3836f532ff1c46434145ff07b.dockerfile,"use-copy-instead-of-add,have-a-user"
c29634edf84c5f015bc4d42dc191ef96ec0a75f1.dockerfile,"use-copy-instead-of-add"
c29cb88cd21b5d35de5b941dad38aadfbfb34a47.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
c29d9d49d58c92622435f74ca22c3b5d7edeb73b.dockerfile,"use-no-install-recommends"
c2af32972b85dad24ecf9a613d2486c6a4a78598.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c2b3dab7f24be3979ceba2354bddd6634a393da4.dockerfile,""
c2c0cb6afef816ba7d700bd9da46bb3577b10878.dockerfile,"use-copy-instead-of-add,have-a-user"
c2e002da18e39b72c68ea26ef6334463db6d4dfa.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c2fa4a8ba7402a7cb900e84e7a6cc37523637787.dockerfile,""
c2fa4b02e7bd4f9e847075039ac3fd3c221baf61.dockerfile,"use-no-install-recommends"
c3151afb40a742a44c80428172735653ff9514bc.dockerfile,""
c31fa3bd99ab88dda545f0cea627fa2109149ab3.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c32516a8bda3e96f9f581980115552db5ad10ac9.dockerfile,"use-no-install-recommends"
c336474d2d0fb8f78d62d1d2a83a5825aed473f4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c336eec3864cfec0424417f02a4c311cb7480a8e.dockerfile,""
c33e53862be904f9489491c12a3a5c582b1ba590.dockerfile,""
c341ab35a21c27f6fb4947f4500790a20e201b2f.dockerfile,"use-no-install-recommends"
c34bedb703621922c6da798408404a18c95298db.dockerfile,"use-no-install-recommends"
c34fa37e14dffede21bd296f66afc818de6227c7.dockerfile,""
c34fcd97e8b63606acdeb3d04480d2354dcc73c3.dockerfile,"use-no-install-recommends"
c3577927c3d4416c7786d1edd34b77d74110924f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c366f5315ef95f9b94ba6e88d6176dd558e924b9.dockerfile,""
c36b46ca36e1df7f594a00cea3e56ae7d8000489.dockerfile,""
c36c539baae8189acbc446cb8bc8fcdbac30ce7d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c36dd87f31ca33ce2bb059615b87f79029c6e9b8.dockerfile,"use-copy-instead-of-add"
c37a8722c51080526ad888eb5daf50b4a86a7a37.dockerfile,"use-copy-instead-of-add"
c394bd9e3959e0638e4435bf3567d302dd28acff.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c3ab4a801212a70a7623f306b546837fe0c7ec79.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c3b916546946d9927559a4f286033355c1a83b21.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c3c843f97a445dc1001a8b327fcc644b61aea438.dockerfile,""
c3cec602e353dc623620201a7771fc454473f5fd.dockerfile,""
c3d65e5459dcf612b536a436b59dea128733840c.dockerfile,""
c3e2c8e9f2dab95ee3a56595591cf2970c713cca.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c3e6140be37718be69b03ba21194098ce4a2f7e7.dockerfile,"have-a-user"
c3f14a9c8ee3453c6536d3f6a7fed498a2b5234e.dockerfile,""
c3f579cdc30467e87295a40ae72459589bc4be5f.dockerfile,""
c3faa49bacc97b0c3363a64e18ae3ae06f3be806.dockerfile,""
c431d688bcfd66ff08a53f94a2bbb588114b31ad.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c436603b43f440409f12218bdd73bdfbc421ba65.dockerfile,""
c43f4157d83078777254269d30395551bfaef50b.dockerfile,""
c450d691296ca9b33e92562b992f60cebb697ba6.dockerfile,"use-copy-instead-of-add"
c4651b7b5047c437fcb4ab917ad46d6e66efea3e.dockerfile,"use-no-install-recommends"
c465ce8beb1848dd594a93675189d39c62242e0e.dockerfile,"use-no-install-recommends"
c466e60f957c6c95e68bf724b6f16ac9c5b79c7d.dockerfile,"use-copy-instead-of-add"
c470136c6a7c15535352074dd5d49206803e0343.dockerfile,"use-no-install-recommends"
c4754ea33b6a68f7fb91bbb8cf938c70cc9ee9b2.dockerfile,""
c47b4bd44e8a9312c3f724347c64a38c237bf9bf.dockerfile,"use-no-install-recommends"
c48a4f2b054e4874670ac0c9f5c1ddd71cfe8bea.dockerfile,"use-copy-instead-of-add"
c4b4fdb47013100e26fb37dc9d819171341e9784.dockerfile,""
c4beb1f35564dbaf2149663780824d863c2fdf5b.dockerfile,"use-copy-instead-of-add,have-a-user"
c4d0d603cb0fb1e459a7ff3e0988545eeea21a87.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c4ef90c8f75cfef6f085124167f0aefe5ef7653d.dockerfile,""
c4f299647bd79331950f86e038a1ad28d94d9784.dockerfile,"use-no-install-recommends"
c4f3c9b0f48346815ddb7a03a6b01bd4d2cdd661.dockerfile,""
c4f57d2b7b405161b9efca4a4095ddeaa419586e.dockerfile,""
c50398854713daa88d8572b4082a774250ad95fc.dockerfile,""
c50abcd40662696d0d939146e918f34b0b028740.dockerfile,""
c52476c637b5aa7735fd53befff6dbe7311caffe.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c527aeaedcd1e763c10c85240f0a7f66d679822b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c54aad5785ac2f7452b0d50ff5bb9a0ce9002173.dockerfile,"use-no-install-recommends"
c56f40f4d1cde2b275d1dc00d1d99b1f4e90b11f.dockerfile,""
c589444fbb70913a43998fe4e6efc70642862c93.dockerfile,""
c5923f0a558755030c198a21a5902c574a4d37e3.dockerfile,""
c59628ae660f064a8067d5d4a7b5b66f8a78f9af.dockerfile,""
c5971477ef8e3597c07b835e674c935dc2cbbf02.dockerfile,""
c5a6102a3eea54c11737e3336cc1cfcdf654ae7d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
c5add5d72e388e72b8267ecb459b0f2d30abcc4e.dockerfile,""
c5ae2007af56d792e4569d1865aa56a8b2d8913b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c5c0c0de1a83faaa377717e877b93e737285817a.dockerfile,"have-a-user"
c5c138cdf76a08904af387f9fb44c875a9c6c3f0.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c5c65e00e9acacbca59f5539bc325796e4c0cb99.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c5d780ee1ee00a7a7f3fa5f0f28addd6ee18864b.dockerfile,"use-copy-instead-of-add"
c5d99e06690d9d39294c55cdc735894b43f8d0b4.dockerfile,"use-no-install-recommends"
c5ee1ec07977b069dbf02d98db60aae9a2b75ae4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c5fe765d1e11dad4eff919370a3380bffbe0b715.dockerfile,""
c600da32d757d4e6d4d000da269626be149463ec.dockerfile,""
c61fc8076d42e26a024332636680972539cfc77d.dockerfile,"use-no-install-recommends"
c6324437c310d4faacaacb5a7795db00d130b8bf.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
c632e5464e4ba988724ba73823dcbc73f739db1a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c637d00d03573733bf8c92b69c21feed4dfac5d6.dockerfile,""
c640bd93136e70fb5132ffbf1dbe780b472c5400.dockerfile,"do-not-use-apt-get-update-alone"
c642f294b982e31326b6a6b4b95578b6e00e2bd9.dockerfile,"use-no-install-recommends"
c64e4ab1a2a593e8f5c39eeef71be1cc8c700d83.dockerfile,""
c65a17f07118ee4744aaedf877a6f245ab5d84e4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c66b7cbad255ea5d917094a60eeaa8c44bfbc944.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c66fb32fac92c1618c51ce1918a4ab7b8fe57de1.dockerfile,"use-no-install-recommends"
c672714112195ce94f9ff4ab60e28a825b1081fe.dockerfile,"use-no-install-recommends"
c67558f3feede2605c9fd9757b03a9f8999e0699.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c679b903f47c0c41f26a41d09ee05e9f7aa237ff.dockerfile,""
c6945f61fddcd3204a4221c0d3503f5a106e3ce6.dockerfile,"use-copy-instead-of-add"
c69da3c969b21c5fc8f1ce96e35fc5d871dd0c71.dockerfile,""
c6af6ac03c570359c39bc697404263dad8d9e1ff.dockerfile,"use-copy-instead-of-add"
c6b2f82f75f1bf36595d712dccc24bc52b7f618e.dockerfile,"use-no-install-recommends"
c6c817bd06a7575b96f2f62822bcf9adc807a558.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c6d7bc8e2592062e35ce5c77326489ab4ebe187d.dockerfile,""
c6dd82d6a8b50fecc90f11cc0e0f4bf82416f7ee.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c6f14c8fc6c842ec7e1d132923c80252d6364833.dockerfile,""
c6f35095a935f5cae35f2eb3d7a0fe15467b5be7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c71888dd3f2b953242da21eaf1d95ed73b3c2d97.dockerfile,"use-no-install-recommends"
c725f35e6c277a80365f5f3478cda1617c254739.dockerfile,"use-no-install-recommends"
c72ed08a62b52eaeea04769f5bc41d9140983c21.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c7310c2741e56d2f572af3032271d4cb53ae9869.dockerfile,""
c741e8ad0cba41e072a8906ad089e45388a717f6.dockerfile,""
c759cdcf024ebcd6196b19111e307b12cd38ec8f.dockerfile,"use-no-install-recommends"
c75efd4f05a2dbc22e785b60f049caef220b4826.dockerfile,""
c764f699c8afb7fb53df2bd160b1c4157193932c.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c7821ea0897d8680c75a0b9c7ac9e3593122d784.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c784adaab48d9ff38c9b0430f18f38606c273fd4.dockerfile,""
c79e08502e86e661f8db5dea5faa69fdb6d30742.dockerfile,""
c7cbd447ea113d11f5068082a73be73be4562ec5.dockerfile,""
c7dceeceb6a3dbedd26e1243868b82426711a4b1.dockerfile,"use-no-install-recommends"
c7eee961c5918e7bec844f7f6e7c806bc1372310.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c7f4d0a004124edf1beef3dc21e206d507740d0c.dockerfile,""
c7f7ebdef5d7d6209dbbeadfea562a9add583e07.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
c7fced02e1465e9d650e59a10134a045f22ae9d0.dockerfile,"use-no-install-recommends"
c7ff4edf2605c1360ef3d7aa67b5e46d2135fbe7.dockerfile,""
c806a99a48b58e9e964ae3f1df74689c717137ad.dockerfile,""
c8131bbb2a00d3ad7f146c6e2288ba38c48b67d6.dockerfile,"do-not-use-apt-get-update-alone"
c8158c1d9ffcad151573cff4d5c9830dfe54aa65.dockerfile,""
c825a444a2c8583889b35cded18a97b3df555242.dockerfile,"use-copy-instead-of-add"
c825cef1413af1371dc06661ae274bad650ddcb0.dockerfile,"use-copy-instead-of-add"
c8308f7ecc3ce20664110048e4ef7b8779330715.dockerfile,"use-no-install-recommends"
c870330923d0c62b12501eb73bc8c93a79d96547.dockerfile,""
c87f1db9a0b1ce9422a674835dd8555ffb220ba6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
c88976925f5153ab4b65ce47e39cfe375ce5441c.dockerfile,""
c88c6dbfb14b22f4a4d655c38e9f6e7fb625133e.dockerfile,""
c8903301bb89f9417ab83da7959ab410fe793ef3.dockerfile,""
c8951270896aebf51627861c90b7563518ab8284.dockerfile,""
c89d7137ddff4c4d6ed1aab792b379645d77607a.dockerfile,""
c8b7f757335ffd306ad4d5ecbae4ce7ef40fea61.dockerfile,""
c8c4c0301bf66bae8141aaf36bfe83b3224ed3c9.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c8d2bcccf40baaa1856f03a6a06caad9fb7b8d1c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c8e00b4d2c32dcca86c73d1ab6fef65de6f9b66a.dockerfile,""
c8f00c2a0874130e2441bbe853057a22fa009c3c.dockerfile,""
c8f7e39cc87328ebd91d63dbc764ad7d73be3be9.dockerfile,""
c8f8d01bd8804a4ca9a8ec2b728a54272383e3ee.dockerfile,""
c910b83cffcc7e1ae0d7f8c95b68447c98cb4cec.dockerfile,""
c911e5a2847a61ab40a2aa3e21a4e936c469376e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c93c6ccb872dd5b4efb90e5543e539e4e03def4d.dockerfile,"use-no-install-recommends"
c95b68b2252dcb45491da7fd6ed982e241fa0508.dockerfile,""
c95d4f9cc8c40f7fce5f786ec21553b1abd4bc1b.dockerfile,""
c965b8e44019f64723203408b109ec7f0c970f67.dockerfile,"use-no-install-recommends"
c966a409b5c398f842f9557997fe34c7485f4449.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
c972867bb6ef085de249ac254efff08c9c0f8540.dockerfile,"use-no-install-recommends"
c97721914dedb035abc142f95cb732d46deca199.dockerfile,""
c97f450d00797f9e0ddf900a5afea47f3820ee00.dockerfile,""
c9aba3be8fdd5c6948009c86fe3af812e8da1b25.dockerfile,""
c9ce9ac0f2dad0276f3fc558dfc4cb123b42b357.dockerfile,""
c9d0310f5f23327707b15540bc026ffc2571b78a.dockerfile,"use-no-install-recommends"
c9e289e41a447fa51902f6508da4a0621fa11a73.dockerfile,""
c9e9246546557713b6d13fe99fddb37b5ec33b85.dockerfile,""
c9f59868d36bf0b05a1c5a8e9bb718b95498f194.dockerfile,"use-no-install-recommends"
c9f92bcd845b124699a43ad460980611c227c9a4.dockerfile,""
c9f9fdf6170627f21cd480c57e806e37959f758f.dockerfile,"use-no-install-recommends"
ca03fcbde09c079eea79ab570d427042c2b5ab71.dockerfile,"use-copy-instead-of-add"
ca1582377e5be8cee561b6b42b6f56c410b1401e.dockerfile,"use-no-install-recommends"
ca1c34d827b3b490fdc1bb532fc6aa6b13a68add.dockerfile,""
ca2dfbfcba55e42cc6fc23f2064b7ced2a8a8d9c.dockerfile,"use-copy-instead-of-add"
ca419adf71304ffe7070ca3f0ad06336e369ca23.dockerfile,""
ca4d26ba2bb9bb914b18504a94db15c213a771b8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ca57de47350e0a93e5ff7cf13a6b7ffd20996307.dockerfile,""
ca58a6b0bb5a03e83f7fb50084912c55fd59bd6f.dockerfile,""
ca6f90c1adfeecb8de480b56207b3ad64f695123.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
ca7db7385595596107ab5e71c83e1a3376f55dd0.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
ca8bb83946a40a378d117e5adcfd04056b9cd902.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ca91cd8d3d2608bfbc10169e597405b256c432b2.dockerfile,""
ca9637af64d477004f672befa82540acedb29828.dockerfile,""
ca96aacb32b94770ca7223250520c2953b08dd4f.dockerfile,""
caa9283d037eb0cf67f860d2a9f297e214518a7a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cabb1812707a408ace70abc2a6a660c005ec084e.dockerfile,""
cabcda28bdb7be1df976d2391d2d40f90507c319.dockerfile,""
cad6696bc7e4038512cadb53fbfb4bdffcce5a72.dockerfile,""
cae435ade72b7b2f5400b2f154d29d528cacb559.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
cae6d82c4ed898c8362816493da4d1219dd8ef1e.dockerfile,""
caeb86e7660131ab5d245f23b00c9beab2c309f0.dockerfile,"use-no-install-recommends"
cb062bbfb4e4b042db71f464aa3a9b719a9ff758.dockerfile,"use-copy-instead-of-add"
cb0fd614ed7fefe027ec0ccda3658bad5b88c885.dockerfile,""
cb12f4b9a0f2a4d0a12b9c63d5eb2f38362c48eb.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cb13f3c2e97fda659cb5a249ba220aedb87d98f7.dockerfile,""
cb14bdfbb576a79030ca51893b4f5ef31b668fdc.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cb153012ead036b36f539f4146ada5cbe4635c26.dockerfile,"use-no-install-recommends"
cb1b76073dc18c01f45f0f9fee6b1f0de9026ba7.dockerfile,"use-copy-instead-of-add"
cb27ec461cf09b9e3d31988c26f2ded981fde57e.dockerfile,""
cb385ff8dfce0d06be081b5f759b99676509f5c4.dockerfile,""
cb3f04e672ae3f46ac5c2dd0768b3348efe1f641.dockerfile,""
cb5b28d92028cc04037090821e60e1b7b2e6e492.dockerfile,""
cb5e0ba9af2226b03abaa7868aeb646b8e582fc5.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cb5e6b7db4ac0a489ed6fa7608066053b9341f66.dockerfile,""
cb68df0f5f20a95df49cc75cb4354c34dff0d45d.dockerfile,""
cb6a7741a314eef9856d606b5c7ebf87faafa6fd.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
cb73c7492442e865faab3ab3d789a797dc36c393.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
cb78dfa47d56134e5efeddc61b490f126a895f43.dockerfile,""
cb91c6758cb2e312c7b7221c5642b0a8a882c0d1.dockerfile,"do-not-use-apt-get-update-alone"
cb9c206ad8a8bb508f5d60ab21d4ec81448d6836.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cba29020fc813b539b5d677156a727e81d00b57b.dockerfile,"do-not-use-apt-get-update-alone"
cba4c5f55c9db278510775b4be1589cf7656b4b8.dockerfile,"use-copy-instead-of-add"
cbae5c8dff208dda298035b0d0c3e6d7198b87fc.dockerfile,"use-no-install-recommends"
cbbda20dc0c31c20f8acba15b25fe212b6dac143.dockerfile,"use-copy-instead-of-add"
cbcc2811dc8ed1e8605dae27dc50d3ac321d5491.dockerfile,""
cbcd693a1d76366062245cbc008f61121fcb0ccb.dockerfile,""
cbd86f5bb3ba88643de4eff90479b0f625095021.dockerfile,""
cbdd18875ec926bdaabc6a1f3a75351bd006844c.dockerfile,"use-copy-instead-of-add"
cbf592193fe1767daf169218e8276e8a61a376ec.dockerfile,""
cbfbdaa0b47a074c0f9d4f83964c90256dcdaa03.dockerfile,""
cbfd44838c4f2861e5f254587bdec6180f65a8fe.dockerfile,""
cc03335bf54eeb17c2fa63180815206b51223d5e.dockerfile,"use-no-install-recommends"
cc04bef1e0e514d999fd3d6281f9abf9aec7e2ea.dockerfile,"use-copy-instead-of-add"
cc14fe66342902ab9138503f373ac2ff86269bae.dockerfile,""
cc2deb3884d79dd812895a90e17746c0a7a6512b.dockerfile,""
cc2eb6d4abd54658c44d3815a529828694807e14.dockerfile,""
cc496579e32010f1f44f60aa8c8446fcf8a75d74.dockerfile,"use-no-install-recommends"
cc4fab0302cd68abcd18682176ad03b35b6fe7f9.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
cc56fc2708e8eaf477820e5433a2a6961bbb3b33.dockerfile,""
cc7e0d2789080707db1ee6f7fecc4bf1abc3360c.dockerfile,""
cc8d817f38acbcc0169cbbd111fb3da4440e246e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cc937a66cfbdc413fa5a88985ca36139d9afb80e.dockerfile,""
cca35bd27ebd03495e2aca4df92e44b26d8df7d7.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
ccbe8b728573688d9b87ae8c1502d32e360cecb2.dockerfile,""
ccbf74eb46b3425730e511aa02c1bb7a44b430f1.dockerfile,"use-no-install-recommends"
ccde3ad58121613fc25b2a68dfd38aae2ed3e55e.dockerfile,"use-copy-instead-of-add"
cce0ac83fbccce7b2eefd6a87ee1212bcadf4853.dockerfile,"use-no-install-recommends"
cce769a5695ba3c968a9be22abd420d5f5b2c150.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cd1093627960d697faf6970924917ab9b9be0b77.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cd18ead742256c1e6e59e9129d93a5ca6369e182.dockerfile,""
cd1c7c8101925facf60d21b96828d7dc5d976182.dockerfile,""
cd25218cc17103e56b6fca3188cbad722a1beaac.dockerfile,""
cd32f1f2c81ac35319ec90cd8cd683b4fe380ab5.dockerfile,"use-copy-instead-of-add"
cd3e7df70af181d86bbefd651feab0da8efe258a.dockerfile,""
cd5202f10d93f87a8488513f4da7527ddc4157aa.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
cd5db2c015fad88545ca6d1d06b397394e5dd138.dockerfile,"use-no-install-recommends"
cd636feca30c0fecd812864b5381dd5d16c8e15a.dockerfile,""
cd662c41e496d4c062139db85f3506943ccb1d44.dockerfile,""
cd6e4cc35fd7e47659a712793ed09f78bfe6c407.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cd8beaec725fb37ecab8c95ff639175fc052650d.dockerfile,""
cd93131c9afe7337f60eaae3cfd7347fde877411.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cda031b212fe18da320407b7e66bccf7caa7fef9.dockerfile,"use-no-install-recommends"
cda21ebab8f9e1a51128e128071d9366ce82f4a7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cdb31a7928b70c9eef15ccbe50d96520c25493ba.dockerfile,"use-no-install-recommends"
cdd08a63c5be70b1b9cb8544f5ac88100f1a672b.dockerfile,""
cdd7d6118953ecedaca99e75c948450f9e304233.dockerfile,"use-no-install-recommends"
cde3131d8b79b4ba9d39cfd5c50cb363b9dbea44.dockerfile,""
ce056bf0317b39d3a27a7d522f1388d79a1e4c92.dockerfile,""
ce0c189711c2b1c8ece389fb34f6d17e1cc9cb02.dockerfile,"use-no-install-recommends"
ce1321fda21d57302172e83b35951324efc652ef.dockerfile,"use-no-install-recommends"
ce1cb24237145d94406b389074112852ef101a19.dockerfile,"have-a-user"
ce1ecf6e7b3794f1660caa21fcddb24ae273a5f5.dockerfile,""
ce292892513b093937bff0cb38754189c33911a6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ce2d702807a21463f758d3c62d7a2b9c1aadaeb0.dockerfile,""
ce3341c0e06955319a297c7a4a233d6d59e541ab.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ce3f652f01b8aabaa3769c2decc906ba1772c17b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ce532ac0e65efe909d1a6f8a46c69cb76aac275b.dockerfile,""
ce671dbf578afc67233536538b32723e4c10e07d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
ce6990d846f94adb74e58cbd85782b821e94035d.dockerfile,"use-copy-instead-of-add"
ce9dd3cbc8b3743bdac3485048595636e4d975b0.dockerfile,"use-no-install-recommends"
cea26aa0275e320d79016455f8970c013b23bf01.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
cea8ed87881abef87c93f2e420572d81753ca529.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cebcc78f539ef3a9591c135a54d44c22ac04fefa.dockerfile,"use-copy-instead-of-add"
cecf2549b8c4a4e1f54014f2d14711dc76b7ccf7.dockerfile,""
cef48d7a271c412211d607b27677c00cf775fb9a.dockerfile,""
cf012b628c49cf76be1b12661341abbff0afe66c.dockerfile,"use-copy-instead-of-add"
cf024a69bcb73d3db2d4c3fc84bf7b3b8f8a2772.dockerfile,"use-no-install-recommends"
cf155bda74d31d0058dc6298c2a919b95799d77b.dockerfile,"use-no-install-recommends"
cf199b58a13559517e9e014685d2d70a530e8b44.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
cf1b2d13d04500bfbced68eef9fdc672e940da09.dockerfile,""
cf21883d9ef4db23b149909e2e16e8a8349d4c57.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cf2a52f38e3824eefb41301946477ec899198299.dockerfile,""
cf44be6caf855142d19bb291b71034569fd3907e.dockerfile,""
cf4ca421c167d20b306baf33722eb975d3d2f7bb.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cf4f5c2495286c34bcd41979541a695d5c4d6407.dockerfile,"use-no-install-recommends"
cf51d0c9124379a498d4fb6e097927a486701bc4.dockerfile,""
cf780682ee5d1a55fb1445d99a02a071d2348a03.dockerfile,""
cf7b4f28e33053407ba2988e36c423e123b49ed8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cf84adbec04d6a2ae3a13707471f9051a2846d0c.dockerfile,""
cf93416ae3a35fafb0709ac9f905ed3e804ebb9d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
cf9a3c93fdd47d05182210f41aff2d6af3836893.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cf9c6fd088efde9a402fea6bfb431f4beb1357e7.dockerfile,""
cfa010365b9f903d883efc52e77151ab2f3eb0a0.dockerfile,""
cfa350e2d2e394c52f79496814526eaad196ccdc.dockerfile,""
cfa583566c6afb5c00759ca362f0ec1451ec9fac.dockerfile,""
cfcba23f9af4152ed9aa70d812aee55cad45be6a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
cff1f0c95c689d7a1844233d2f54b4defff3fa6a.dockerfile,""
d00caa9e9507965e237d718a4fdcc1fa45d2e3a3.dockerfile,""
